_id,class,description
o-dang_davidson_23171,offensive,davidson_category_desc_19222
o-dang_davidson_23172,offensive,davidson_category_desc_19223
o-dang_davidson_23173,offensive,davidson_category_desc_19224
o-dang_davidson_23174,offensive,davidson_category_desc_19225
o-dang_davidson_23175,offensive,davidson_category_desc_19226
o-dang_davidson_23176,offensive,davidson_category_desc_19227
o-dang_davidson_23177,hate speech,davidson_category_desc_19228
o-dang_davidson_23178,offensive,davidson_category_desc_19229
o-dang_davidson_23179,offensive,davidson_category_desc_19230
o-dang_davidson_23180,offensive,davidson_category_desc_19231
o-dang_davidson_23181,offensive,davidson_category_desc_19232
o-dang_davidson_23182,offensive,davidson_category_desc_19233
o-dang_davidson_23183,offensive,davidson_category_desc_19234
o-dang_davidson_23184,offensive,davidson_category_desc_19235
o-dang_davidson_23185,offensive,davidson_category_desc_19236
o-dang_davidson_23186,hate speech,davidson_category_desc_19237
o-dang_davidson_23187,offensive,davidson_category_desc_19238
o-dang_davidson_23188,offensive,davidson_category_desc_19239
o-dang_davidson_23189,offensive,davidson_category_desc_19240
o-dang_davidson_23190,offensive,davidson_category_desc_19241
o-dang_davidson_23191,offensive,davidson_category_desc_19242
o-dang_davidson_23192,offensive,davidson_category_desc_19243
o-dang_davidson_23193,offensive,davidson_category_desc_19244
o-dang_davidson_23194,offensive,davidson_category_desc_19245
o-dang_davidson_23195,offensive,davidson_category_desc_19246
o-dang_davidson_23197,offensive,davidson_category_desc_19247
o-dang_davidson_23198,offensive,davidson_category_desc_19248
o-dang_davidson_23199,offensive,davidson_category_desc_19249
o-dang_davidson_23200,offensive,davidson_category_desc_19250
o-dang_davidson_23201,offensive,davidson_category_desc_19251
o-dang_davidson_23202,offensive,davidson_category_desc_19252
o-dang_davidson_23203,offensive,davidson_category_desc_19253
o-dang_davidson_23204,offensive,davidson_category_desc_19254
o-dang_davidson_23205,offensive,davidson_category_desc_19255
o-dang_davidson_23206,offensive,davidson_category_desc_19256
o-dang_davidson_23207,offensive,davidson_category_desc_19257
o-dang_davidson_23208,offensive,davidson_category_desc_19258
o-dang_davidson_23209,hate speech,davidson_category_desc_19259
o-dang_davidson_23210,hate speech,davidson_category_desc_19260
o-dang_davidson_23212,offensive,davidson_category_desc_19261
o-dang_davidson_23213,offensive,davidson_category_desc_19262
o-dang_davidson_23214,offensive,davidson_category_desc_19263
o-dang_davidson_23215,offensive,davidson_category_desc_19264
o-dang_davidson_23216,offensive,davidson_category_desc_19265
o-dang_davidson_23217,offensive,davidson_category_desc_19266
o-dang_davidson_23218,offensive,davidson_category_desc_19267
o-dang_davidson_23219,hate speech,davidson_category_desc_19268
o-dang_davidson_23220,offensive,davidson_category_desc_19269
o-dang_davidson_23221,offensive,davidson_category_desc_19270
o-dang_davidson_23222,offensive,davidson_category_desc_19271
o-dang_davidson_23223,offensive,davidson_category_desc_19272
o-dang_davidson_23224,hate speech,davidson_category_desc_19273
o-dang_davidson_23225,offensive,davidson_category_desc_19274
o-dang_davidson_23226,offensive,davidson_category_desc_19275
o-dang_davidson_23227,hate speech,davidson_category_desc_19276
o-dang_davidson_23228,offensive,davidson_category_desc_19277
o-dang_davidson_23229,offensive,davidson_category_desc_19278
o-dang_davidson_23230,offensive,davidson_category_desc_19279
o-dang_davidson_23231,offensive,davidson_category_desc_19280
o-dang_davidson_23232,offensive,davidson_category_desc_19281
o-dang_davidson_23233,offensive,davidson_category_desc_19282
o-dang_davidson_23234,offensive,davidson_category_desc_19283
o-dang_davidson_23235,offensive,davidson_category_desc_19284
o-dang_davidson_23236,offensive,davidson_category_desc_19285
o-dang_davidson_23237,offensive,davidson_category_desc_19286
o-dang_davidson_23240,offensive,davidson_category_desc_19287
o-dang_davidson_23241,offensive,davidson_category_desc_19288
o-dang_davidson_23242,offensive,davidson_category_desc_19289
o-dang_davidson_23243,offensive,davidson_category_desc_19290
o-dang_davidson_23244,offensive,davidson_category_desc_19291
o-dang_davidson_23245,offensive,davidson_category_desc_19292
o-dang_davidson_23246,offensive,davidson_category_desc_19293
o-dang_davidson_23247,hate speech,davidson_category_desc_19294
o-dang_davidson_23248,offensive,davidson_category_desc_19295
o-dang_davidson_23249,offensive,davidson_category_desc_19296
o-dang_davidson_23250,offensive,davidson_category_desc_19297
o-dang_davidson_23251,offensive,davidson_category_desc_19298
o-dang_davidson_23252,offensive,davidson_category_desc_19299
o-dang_davidson_23253,offensive,davidson_category_desc_19300
o-dang_davidson_23254,offensive,davidson_category_desc_19301
o-dang_davidson_23255,offensive,davidson_category_desc_19302
o-dang_davidson_23256,offensive,davidson_category_desc_19303
o-dang_davidson_23257,offensive,davidson_category_desc_19304
o-dang_davidson_23258,offensive,davidson_category_desc_19305
o-dang_davidson_23259,offensive,davidson_category_desc_19306
o-dang_davidson_23260,offensive,davidson_category_desc_19307
o-dang_davidson_23261,offensive,davidson_category_desc_19308
o-dang_davidson_23262,offensive,davidson_category_desc_19309
o-dang_davidson_23263,offensive,davidson_category_desc_19310
o-dang_davidson_23264,offensive,davidson_category_desc_19311
o-dang_davidson_23265,offensive,davidson_category_desc_19312
o-dang_davidson_23266,offensive,davidson_category_desc_19313
o-dang_davidson_23267,offensive,davidson_category_desc_19314
o-dang_davidson_23268,offensive,davidson_category_desc_19315
o-dang_davidson_23269,offensive,davidson_category_desc_19316
o-dang_davidson_23270,offensive,davidson_category_desc_19317
o-dang_davidson_23271,offensive,davidson_category_desc_19318
o-dang_davidson_23272,offensive,davidson_category_desc_19319
o-dang_davidson_23273,offensive,davidson_category_desc_19320
o-dang_davidson_23274,offensive,davidson_category_desc_19321
o-dang_davidson_23276,offensive,davidson_category_desc_19322
o-dang_davidson_23277,offensive,davidson_category_desc_19323
o-dang_davidson_23278,offensive,davidson_category_desc_19324
o-dang_davidson_23279,offensive,davidson_category_desc_19325
o-dang_davidson_23280,offensive,davidson_category_desc_19326
o-dang_davidson_23281,hate speech,davidson_category_desc_19327
o-dang_davidson_23282,offensive,davidson_category_desc_19328
o-dang_davidson_23283,offensive,davidson_category_desc_19329
o-dang_davidson_23284,offensive,davidson_category_desc_19330
o-dang_davidson_23285,offensive,davidson_category_desc_19331
o-dang_davidson_23286,offensive,davidson_category_desc_19332
o-dang_davidson_23287,offensive,davidson_category_desc_19333
o-dang_davidson_23288,offensive,davidson_category_desc_19334
o-dang_davidson_23290,offensive,davidson_category_desc_19335
o-dang_davidson_23291,offensive,davidson_category_desc_19336
o-dang_davidson_23292,offensive,davidson_category_desc_19337
o-dang_davidson_23293,offensive,davidson_category_desc_19338
o-dang_davidson_23294,offensive,davidson_category_desc_19339
o-dang_davidson_23295,offensive,davidson_category_desc_19340
o-dang_davidson_23296,offensive,davidson_category_desc_19341
o-dang_davidson_23297,offensive,davidson_category_desc_19342
o-dang_davidson_23298,offensive,davidson_category_desc_19343
o-dang_davidson_23299,offensive,davidson_category_desc_19344
o-dang_davidson_23300,offensive,davidson_category_desc_19345
o-dang_davidson_23301,offensive,davidson_category_desc_19346
o-dang_davidson_23302,offensive,davidson_category_desc_19347
o-dang_davidson_23303,offensive,davidson_category_desc_19348
o-dang_davidson_23304,offensive,davidson_category_desc_19349
o-dang_davidson_23305,offensive,davidson_category_desc_19350
o-dang_davidson_23306,offensive,davidson_category_desc_19351
o-dang_davidson_23307,offensive,davidson_category_desc_19352
o-dang_davidson_23308,offensive,davidson_category_desc_19353
o-dang_davidson_23309,hate speech,davidson_category_desc_19354
o-dang_davidson_23310,offensive,davidson_category_desc_19355
o-dang_davidson_23311,offensive,davidson_category_desc_19356
o-dang_davidson_23312,offensive,davidson_category_desc_19357
o-dang_davidson_23313,offensive,davidson_category_desc_19358
o-dang_davidson_23314,offensive,davidson_category_desc_19359
o-dang_davidson_23315,offensive,davidson_category_desc_19360
o-dang_davidson_23316,offensive,davidson_category_desc_19361
o-dang_davidson_23317,hate speech,davidson_category_desc_19362
o-dang_davidson_23318,offensive,davidson_category_desc_19363
o-dang_davidson_23319,offensive,davidson_category_desc_19364
o-dang_davidson_23320,offensive,davidson_category_desc_19365
o-dang_davidson_23321,offensive,davidson_category_desc_19366
o-dang_davidson_23322,offensive,davidson_category_desc_19367
o-dang_davidson_23323,offensive,davidson_category_desc_19368
o-dang_davidson_23324,offensive,davidson_category_desc_19369
o-dang_davidson_23325,offensive,davidson_category_desc_19370
o-dang_davidson_23326,hate speech,davidson_category_desc_19371
o-dang_davidson_23327,hate speech,davidson_category_desc_19372
o-dang_davidson_23328,offensive,davidson_category_desc_19373
o-dang_davidson_23329,offensive,davidson_category_desc_19374
o-dang_davidson_23330,offensive,davidson_category_desc_19375
o-dang_davidson_23331,offensive,davidson_category_desc_19376
o-dang_davidson_23332,offensive,davidson_category_desc_19377
o-dang_davidson_23333,offensive,davidson_category_desc_19378
o-dang_davidson_23334,offensive,davidson_category_desc_19379
o-dang_davidson_23335,offensive,davidson_category_desc_19380
o-dang_davidson_23336,offensive,davidson_category_desc_19381
o-dang_davidson_23337,offensive,davidson_category_desc_19382
o-dang_davidson_23338,offensive,davidson_category_desc_19383
o-dang_davidson_23339,offensive,davidson_category_desc_19384
o-dang_davidson_23340,offensive,davidson_category_desc_19385
o-dang_davidson_23342,offensive,davidson_category_desc_19386
o-dang_davidson_23343,offensive,davidson_category_desc_19387
o-dang_davidson_23344,offensive,davidson_category_desc_19388
o-dang_davidson_23345,offensive,davidson_category_desc_19389
o-dang_davidson_23346,offensive,davidson_category_desc_19390
o-dang_davidson_23347,offensive,davidson_category_desc_19391
o-dang_davidson_23348,offensive,davidson_category_desc_19392
o-dang_davidson_23349,offensive,davidson_category_desc_19393
o-dang_davidson_23350,offensive,davidson_category_desc_19394
o-dang_davidson_23351,offensive,davidson_category_desc_19395
o-dang_davidson_23352,offensive,davidson_category_desc_19396
o-dang_davidson_23353,offensive,davidson_category_desc_19397
o-dang_davidson_23354,offensive,davidson_category_desc_19398
o-dang_davidson_23355,offensive,davidson_category_desc_19399
o-dang_davidson_23356,offensive,davidson_category_desc_19400
o-dang_davidson_23357,offensive,davidson_category_desc_19401
o-dang_davidson_23358,offensive,davidson_category_desc_19402
o-dang_davidson_23359,hate speech,davidson_category_desc_19403
o-dang_davidson_23360,offensive,davidson_category_desc_19404
o-dang_davidson_23361,offensive,davidson_category_desc_19405
o-dang_davidson_23362,offensive,davidson_category_desc_19406
o-dang_davidson_23363,offensive,davidson_category_desc_19407
o-dang_davidson_23365,offensive,davidson_category_desc_19408
o-dang_davidson_23366,offensive,davidson_category_desc_19409
o-dang_davidson_23367,offensive,davidson_category_desc_19410
o-dang_davidson_23368,hate speech,davidson_category_desc_19411
o-dang_davidson_23370,offensive,davidson_category_desc_19412
o-dang_davidson_23371,offensive,davidson_category_desc_19413
o-dang_davidson_23372,offensive,davidson_category_desc_19414
o-dang_davidson_23373,offensive,davidson_category_desc_19415
o-dang_davidson_23374,offensive,davidson_category_desc_19416
o-dang_davidson_23375,offensive,davidson_category_desc_19417
o-dang_davidson_23377,offensive,davidson_category_desc_19418
o-dang_davidson_23378,offensive,davidson_category_desc_19419
o-dang_davidson_23379,offensive,davidson_category_desc_19420
o-dang_davidson_23380,offensive,davidson_category_desc_19421
o-dang_davidson_23381,offensive,davidson_category_desc_19422
o-dang_davidson_23382,offensive,davidson_category_desc_19423
o-dang_davidson_23383,offensive,davidson_category_desc_19424
o-dang_davidson_23384,offensive,davidson_category_desc_19425
o-dang_davidson_23385,offensive,davidson_category_desc_19426
o-dang_davidson_23386,offensive,davidson_category_desc_19427
o-dang_davidson_23387,offensive,davidson_category_desc_19428
o-dang_davidson_23388,offensive,davidson_category_desc_19429
o-dang_davidson_23389,offensive,davidson_category_desc_19430
o-dang_davidson_23390,offensive,davidson_category_desc_19431
o-dang_davidson_23391,offensive,davidson_category_desc_19432
o-dang_davidson_23392,offensive,davidson_category_desc_19433
o-dang_davidson_23393,hate speech,davidson_category_desc_19434
o-dang_davidson_23394,offensive,davidson_category_desc_19435
o-dang_davidson_23395,offensive,davidson_category_desc_19436
o-dang_davidson_23396,offensive,davidson_category_desc_19437
o-dang_davidson_23397,offensive,davidson_category_desc_19438
o-dang_davidson_23398,offensive,davidson_category_desc_19439
o-dang_davidson_23399,offensive,davidson_category_desc_19440
o-dang_davidson_23400,offensive,davidson_category_desc_19441
o-dang_davidson_23401,offensive,davidson_category_desc_19442
o-dang_davidson_23402,offensive,davidson_category_desc_19443
o-dang_davidson_23403,offensive,davidson_category_desc_19444
o-dang_davidson_23406,offensive,davidson_category_desc_19445
o-dang_davidson_23407,offensive,davidson_category_desc_19446
o-dang_davidson_23408,offensive,davidson_category_desc_19447
o-dang_davidson_23409,offensive,davidson_category_desc_19448
o-dang_davidson_23410,offensive,davidson_category_desc_19449
o-dang_davidson_23411,offensive,davidson_category_desc_19450
o-dang_davidson_23412,offensive,davidson_category_desc_19451
o-dang_davidson_23413,offensive,davidson_category_desc_19452
o-dang_davidson_23414,offensive,davidson_category_desc_19453
o-dang_davidson_23415,offensive,davidson_category_desc_19454
o-dang_davidson_23416,offensive,davidson_category_desc_19455
o-dang_davidson_23417,offensive,davidson_category_desc_19456
o-dang_davidson_23418,offensive,davidson_category_desc_19457
o-dang_davidson_23419,offensive,davidson_category_desc_19458
o-dang_davidson_23420,offensive,davidson_category_desc_19459
o-dang_davidson_23421,offensive,davidson_category_desc_19460
