id,labels
sexism2022_english-17091,2.1 descriptive attacks
sexism2022_english-5394,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11614,2.1 descriptive attacks
sexism2022_english-13626,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12939,3.4 condescending explanations or unwelcome advice
sexism2022_english-10168,1.1 threats of harm
sexism2022_english-8720,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-249,3.4 condescending explanations or unwelcome advice
sexism2022_english-5992,2.1 descriptive attacks
sexism2022_english-9537,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-3376,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12176,2.1 descriptive attacks
sexism2022_english-3727,2.1 descriptive attacks
sexism2022_english-10031,3.2 immutable gender differences and gender stereotypes
sexism2022_english-12659,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4602,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16262,4.2 supporting systemic discrimination against women as a group
sexism2022_english-9390,2.2 aggressive and emotive attacks
sexism2022_english-5829,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7883,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-6897,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-17151,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-15027,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-2978,2.1 descriptive attacks
sexism2022_english-14189,2.1 descriptive attacks
sexism2022_english-16566,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-15525,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18054,2.1 descriptive attacks
sexism2022_english-1298,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-16137,2.2 aggressive and emotive attacks
sexism2022_english-2175,2.2 aggressive and emotive attacks
sexism2022_english-5413,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11266,2.1 descriptive attacks
sexism2022_english-1873,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18908,2.1 descriptive attacks
sexism2022_english-287,2.1 descriptive attacks
sexism2022_english-19937,2.1 descriptive attacks
sexism2022_english-14178,4.2 supporting systemic discrimination against women as a group
sexism2022_english-2304,2.1 descriptive attacks
sexism2022_english-6161,2.2 aggressive and emotive attacks
sexism2022_english-19335,2.1 descriptive attacks
sexism2022_english-17420,3.2 immutable gender differences and gender stereotypes
sexism2022_english-5046,2.2 aggressive and emotive attacks
sexism2022_english-969,3.2 immutable gender differences and gender stereotypes
sexism2022_english-3167,4.2 supporting systemic discrimination against women as a group
sexism2022_english-1001,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-16652,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2188,4.2 supporting systemic discrimination against women as a group
sexism2022_english-7673,2.2 aggressive and emotive attacks
sexism2022_english-7015,2.2 aggressive and emotive attacks
sexism2022_english-3767,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2097,2.2 aggressive and emotive attacks
sexism2022_english-12391,2.1 descriptive attacks
sexism2022_english-1882,3.3 backhanded gendered compliments
sexism2022_english-14833,4.1 supporting mistreatment of individual women
sexism2022_english-13811,2.1 descriptive attacks
sexism2022_english-56,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-6146,1.1 threats of harm
sexism2022_english-5188,2.1 descriptive attacks
sexism2022_english-8219,2.2 aggressive and emotive attacks
sexism2022_english-13200,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-10153,2.1 descriptive attacks
sexism2022_english-264,2.2 aggressive and emotive attacks
sexism2022_english-422,2.1 descriptive attacks
sexism2022_english-13260,1.2 incitement and encouragement of harm
sexism2022_english-11280,4.2 supporting systemic discrimination against women as a group
sexism2022_english-13596,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11204,1.2 incitement and encouragement of harm
sexism2022_english-4169,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1427,2.2 aggressive and emotive attacks
sexism2022_english-4302,2.2 aggressive and emotive attacks
sexism2022_english-8383,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-11546,1.2 incitement and encouragement of harm
sexism2022_english-8977,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19235,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18562,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-19927,2.1 descriptive attacks
sexism2022_english-17685,2.2 aggressive and emotive attacks
sexism2022_english-5097,4.2 supporting systemic discrimination against women as a group
sexism2022_english-12463,2.1 descriptive attacks
sexism2022_english-16299,2.1 descriptive attacks
sexism2022_english-5106,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1507,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-8508,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11552,4.2 supporting systemic discrimination against women as a group
sexism2022_english-208,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-16664,2.1 descriptive attacks
sexism2022_english-15685,3.3 backhanded gendered compliments
sexism2022_english-4457,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12529,2.1 descriptive attacks
sexism2022_english-2909,4.2 supporting systemic discrimination against women as a group
sexism2022_english-19877,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4339,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-1495,2.1 descriptive attacks
sexism2022_english-15095,3.2 immutable gender differences and gender stereotypes
sexism2022_english-16857,2.1 descriptive attacks
sexism2022_english-17410,2.1 descriptive attacks
sexism2022_english-17293,2.2 aggressive and emotive attacks
sexism2022_english-13850,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12717,4.2 supporting systemic discrimination against women as a group
sexism2022_english-5750,2.1 descriptive attacks
sexism2022_english-19,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-4886,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-19017,2.1 descriptive attacks
sexism2022_english-3417,2.2 aggressive and emotive attacks
sexism2022_english-10708,3.4 condescending explanations or unwelcome advice
sexism2022_english-7474,1.2 incitement and encouragement of harm
sexism2022_english-15681,4.2 supporting systemic discrimination against women as a group
sexism2022_english-12845,4.2 supporting systemic discrimination against women as a group
sexism2022_english-8431,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11048,2.2 aggressive and emotive attacks
sexism2022_english-6572,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14278,2.1 descriptive attacks
sexism2022_english-16686,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-2754,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-12470,4.1 supporting mistreatment of individual women
sexism2022_english-13521,2.1 descriptive attacks
sexism2022_english-7396,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18400,4.2 supporting systemic discrimination against women as a group
sexism2022_english-11045,2.1 descriptive attacks
sexism2022_english-17840,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14388,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7512,2.1 descriptive attacks
sexism2022_english-12540,3.2 immutable gender differences and gender stereotypes
sexism2022_english-19520,3.3 backhanded gendered compliments
sexism2022_english-13922,2.2 aggressive and emotive attacks
sexism2022_english-8957,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-7599,3.2 immutable gender differences and gender stereotypes
sexism2022_english-7160,3.2 immutable gender differences and gender stereotypes
sexism2022_english-338,4.1 supporting mistreatment of individual women
sexism2022_english-19351,2.2 aggressive and emotive attacks
sexism2022_english-2386,2.1 descriptive attacks
sexism2022_english-14743,3.2 immutable gender differences and gender stereotypes
sexism2022_english-11502,3.3 backhanded gendered compliments
sexism2022_english-13055,2.1 descriptive attacks
sexism2022_english-16643,2.2 aggressive and emotive attacks
sexism2022_english-19241,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-3300,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14297,3.2 immutable gender differences and gender stereotypes
sexism2022_english-1841,2.2 aggressive and emotive attacks
sexism2022_english-294,4.2 supporting systemic discrimination against women as a group
sexism2022_english-19362,4.2 supporting systemic discrimination against women as a group
sexism2022_english-5083,3.2 immutable gender differences and gender stereotypes
sexism2022_english-2567,2.2 aggressive and emotive attacks
sexism2022_english-17397,3.2 immutable gender differences and gender stereotypes
sexism2022_english-18586,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-7242,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-18454,1.2 incitement and encouragement of harm
sexism2022_english-8665,2.1 descriptive attacks
sexism2022_english-9236,2.1 descriptive attacks
sexism2022_english-3876,2.2 aggressive and emotive attacks
sexism2022_english-8185,1.2 incitement and encouragement of harm
sexism2022_english-19296,2.2 aggressive and emotive attacks
sexism2022_english-3051,3.3 backhanded gendered compliments
sexism2022_english-11831,2.1 descriptive attacks
sexism2022_english-18167,3.2 immutable gender differences and gender stereotypes
sexism2022_english-14276,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14310,2.2 aggressive and emotive attacks
sexism2022_english-3838,2.2 aggressive and emotive attacks
sexism2022_english-11515,2.2 aggressive and emotive attacks
sexism2022_english-683,"3.1 casual use of gendered slurs, profanities, and insults"
sexism2022_english-14456,2.1 descriptive attacks
sexism2022_english-10692,4.2 supporting systemic discrimination against women as a group
sexism2022_english-8476,3.3 backhanded gendered compliments
sexism2022_english-3191,2.3 dehumanising attacks & overt sexual objectification
sexism2022_english-1080,2.2 aggressive and emotive attacks
sexism2022_english-7417,2.1 descriptive attacks
sexism2022_english-15061,2.1 descriptive attacks
