_id,text,misogyny,ds,description
o-dang_ami_4236,<MENTION_1> N countries where women hve bigX political power.rape is rare/ Fareed Zakaria interviewed HRC this a.m.T… <URL>,0,test,ami_binary_desc_4236
o-dang_ami_4237,"Yep, by stoning women to death when they report rape. No reporting. No more scandals. <URL> <URL>",0,test,ami_binary_desc_4237
o-dang_ami_4238,mfs never listen to why you feel how you feel but quick to blame you for it bitch you dont even know wtf was wrong jus stfu dumb ass hoe,1,test,ami_binary_desc_4238
o-dang_ami_4239,"You're such a fucking hoe, I love it - that new Kanye and Lil Pump I stan kings that make women feel comfortable about their sexuality.",0,test,ami_binary_desc_4239
o-dang_ami_4240,I'm going to LARP as someone from a TV show because otherwise I might not get to engage in recreational infanticide said the well adjusted and not at all hysterical woman.,0,test,ami_binary_desc_4240
o-dang_ami_4241,#ThursdayThoughts Booker & Kamala competing for Most Hysterical Woman at the Kavanaugh hearings.Spartacus.,1,test,ami_binary_desc_4241
o-dang_ami_4242,"<MENTION_1> <MENTION_2> <MENTION_3> Yeah stfu pussy aint copying shit, Im talking about my own shit yet you sitting here acting like you SHIT. You just mad you cant make music in the first place.",0,test,ami_binary_desc_4242
o-dang_ami_4243,"<MENTION_1> in any case at all, a rape victim is guilty of it, we should educate our men to respect women PERIOD #nomeansno",0,test,ami_binary_desc_4243
o-dang_ami_4244,I need the lady next to me on the train to actually stfu. It is 6:50 am and you are trying to have such a deep conversation about work place behavior with the man across from you & youre doing so in a loud whisper. Its too fucking early for this.,0,test,ami_binary_desc_4244
o-dang_ami_4245,Rape and the sexual domination of women seems to be 'part and parcel' of the Muslim world. Just how big a piece of… <URL>,0,test,ami_binary_desc_4245
o-dang_ami_4246,<MENTION_1> <MENTION_2> <MENTION_3> Lord have mercy. Hysterical women who cannot research their claims need to take a nap.,1,test,ami_binary_desc_4246
o-dang_ami_4247,There's nothing worse when someone has the flaming audacity to say 'it wasn't that funny' to something you think is hysterical,0,test,ami_binary_desc_4247
o-dang_ami_4248,I feel like I'm going through withdrawals but again I'm jus being a whiny ass bitch ass skank ass brat,0,test,ami_binary_desc_4248
o-dang_ami_4249,"<MENTION_1> <MENTION_2> ""Most Hysterical Woman"" Touche' Ann,couldn't agree more. 2020 candidacy is already here.",1,test,ami_binary_desc_4249
o-dang_ami_4250,<MENTION_1> Im not sure you should be calling ANYONE a hysterical woman.,0,test,ami_binary_desc_4250
o-dang_ami_4251,<MENTION_1> Fry me you pussy,0,test,ami_binary_desc_4251
o-dang_ami_4252,fucking cunt whore slut pussy bitch fuck you,1,test,ami_binary_desc_4252
o-dang_ami_4253,bitch calm down you pussy when yo ppl ain't around,1,test,ami_binary_desc_4253
o-dang_ami_4254,What women do is way down on the list of rape causative factors but it's still on the list & u're not a potential… <URL>,0,test,ami_binary_desc_4254
o-dang_ami_4255,<MENTION_1> Ahh I see your finally embracing your inner blond skank good for you mitche :),1,test,ami_binary_desc_4255
o-dang_ami_4256,"<MENTION_1> <MENTION_2> <MENTION_3> This is basically a family event like Thanksgiving when the men go to the living room TV to watch football after dinner, while the women stay in the kitchen to gossip",1,test,ami_binary_desc_4256
o-dang_ami_4257,<MENTION_1> <MENTION_2> <MENTION_3> Yes so obtuse every other country in the fucking world has one. Herp derp. We help fund border walls for other countries then deal with race shaming bullshit from dick lickers like you when we want to protect ourselve,1,test,ami_binary_desc_4257
o-dang_ami_4258,I wonder how many Christian women would admit #MeToo. Because rape culture is most definitely alive and well in churches across the world.,0,test,ami_binary_desc_4258
o-dang_ami_4259,<MENTION_1> <MENTION_2> I will fight him.5 rounds and at 5 minutes in cage match. Looser leaves town match. Come on you pussy.,0,test,ami_binary_desc_4259
o-dang_ami_4260,first goes to bitch ass janelle. FUCK YOU MESSY MF ASS BITCH i literally was on a call with her and her dumb ass twisted my words and ran to tattle on me to ari. like it legit made her pussy wet to go and talk shit abt me so fuck u ill come beat ur ass thats why u stole a listers,1,test,ami_binary_desc_4260
o-dang_ami_4261,of i wanna scream ppl that STUPID! Cube is the shitty company? cube is cancelled?? NO. edawn and hyuna went against rules.ofc cube pissed bc they didn't even listen to them?? what are you thinking? sm jyp yg.. all of them will do same. just shut the fuck up anymore.,0,test,ami_binary_desc_4261
o-dang_ami_4262,"Let's find this entitled little skank and make her life hell for as long as it takes to teach her a lesson. Portland, Oregon, someone knows her.",1,test,ami_binary_desc_4262
o-dang_ami_4263,"Im sorry, but this generation of females have no self respect. The internet shouldnt know when youre horny, wet, how good you pussy is & etc. & Yall wonder why these boys treat yall like hoes ! Praying for this generation",1,test,ami_binary_desc_4263
o-dang_ami_4264,<MENTION_1> BITCH you shouldnt be putting it out there cunt nugget,1,test,ami_binary_desc_4264
o-dang_ami_4265,Its because you are always a hysterical woman <MENTION_1>,1,test,ami_binary_desc_4265
o-dang_ami_4266,See this is what I be talking about. People get out of pocket real quick and never ever lived with these individuals a day in their life. I hate people like this. Its not just a man or woman it was just a fucked up relationship. stfu,0,test,ami_binary_desc_4266
o-dang_ami_4267,"i hate those memes which go dear girls, stop doing ___ if you think boys like it because we dont like???? you fucking cunt you think i even spend a second of my day thinking about YOU or your dumbass preferences??? yall are dumb lmaoooooo women dont give a fuck about you",0,test,ami_binary_desc_4267
o-dang_ami_4268,I said I want dick cause Im sad & sex makes me happy & you on here saying Im mentally ill. Bitch stfu.,0,test,ami_binary_desc_4268
o-dang_ami_4269,<MENTION_1> Booker acts like a hysterical woman. There's no inuendo of homosexuality. A dog whistle can't be completely imaginary.,0,test,ami_binary_desc_4269
o-dang_ami_4270,"The voices in your head arent YOU. Theyre your parents. Teachers. Friends. Idiots from TV. Random weirdoes from Twitter.YOU get to tell those voices when its OK for them to speak, and when its time to shut the fuck up.",0,test,ami_binary_desc_4270
o-dang_ami_4271,#Metoo 'If all the women who have been [#rape(d)] wrote 'Me too.' as a status we might give people a sense of the magnitude of the problem.”,0,test,ami_binary_desc_4271
o-dang_ami_4272,"When a woman says shes a fan of a certain sport &/or team & you berate & quiz her incessantly on players/stats just to make her feel stupid and basically to prove her wrong, youre a fuckin ass hole Women are allowed to enjoy sports without knowin all the specifics. Fuck off",0,test,ami_binary_desc_4272
o-dang_ami_4273,"<MENTION_1> like when they say ""real men dont rape women""/""if you hit a girl you're not a man you're a bitch""",0,test,ami_binary_desc_4273
o-dang_ami_4274,"bitch if you dont shut the fuck up and stop acting like the us isnt responsible for the repressive and brutal society that became afghanistan - theres pics of my gma in miniskirts in the 70s in iran, another country destabilized and vilified to drive american profit",1,test,ami_binary_desc_4274
o-dang_ami_4275,"WAIT ALSO what fucking gift am I getting from my man at marriage???? Is he also going to be a Virgin , since you know god made virgins stfu I hope you never get laid again",0,test,ami_binary_desc_4275
o-dang_ami_4276,"<MENTION_1> Those pics look like theyre from someone mocking the kind of people who would disrupt hearings. Like if SNL was fair and made fun of these people, the exaggerated version of a hysterical woman disrupting",1,test,ami_binary_desc_4276
o-dang_ami_4277,Hilarious!! Shrieking hysterical women are annoying. Regardless of what point they are trying to get across. Just be an adult.,1,test,ami_binary_desc_4277
o-dang_ami_4278,<MENTION_1> <MENTION_2> Disespect not the biggest problem. Told a woman her husband tried to rape me. She did nothing.… <URL>,0,test,ami_binary_desc_4278
o-dang_ami_4279,<MENTION_1> <MENTION_1> You're hystericalYou're hysterical You're hysterical You're hystericalYou're hystericalYou're hysterical You're hystericalYou're hystericalYou're hystericalYou're hystericalYou're hysterical You're hystericalYou're hyster,1,test,ami_binary_desc_4279
o-dang_ami_4280,"instead of telling young women to dress appropriately, teach young men to NOT rape, that NO means NO and to love accordingly. #MeToo",0,test,ami_binary_desc_4280
o-dang_ami_4281,lol. men refer to rape allegations as 'witch hunts' when the real witch hunts = brutal violence meted out to women + racialized populations,0,test,ami_binary_desc_4281
o-dang_ami_4282,Two blue-blood rednecks (yeah apparently its possible to be both) were shouting at my Iranian boss about how Tr*mp hasnt committed any treason and that Hillary (not the Russians) stole the Dem primary from Bernie.I told them they all sounded like hysterical women.They left.,0,test,ami_binary_desc_4282
o-dang_ami_4283,<MENTION_1> You have lost all sense of reality. You're one very HYSTERICAL woman .,1,test,ami_binary_desc_4283
o-dang_ami_4284,And if anyone can recognize an hysterical woman its <MENTION_1> She just has to look in the mirror.,1,test,ami_binary_desc_4284
o-dang_ami_4285,nbs stfu hoe ik bout you,1,test,ami_binary_desc_4285
o-dang_ami_4286,"<MENTION_1> Every woman I have ever known has experienced sexual harassment, assault, or rape. To say 'my bad' i… <URL>",0,test,ami_binary_desc_4286
o-dang_ami_4287,<MENTION_1> You sound stupid. Women like you should stay in the kitchen and be quiet. This isnt about the money Obama has but about a dumb president and <MENTION_2> that wont do their job.,1,test,ami_binary_desc_4287
o-dang_ami_4288,"<MENTION_1> What if she enjoys it? I think the days where women are forced to stay in the kitchen, not work, etc are over.",0,test,ami_binary_desc_4288
o-dang_ami_4289,"Sounds like <MENTION_1> & <MENTION_2> are still competing for most hysterical woman at the hearings. #Pathetic #WeThePeople dont pay you to clutch pearls, or perform one act plays. Get your sh!t together. #ConfirmJudgeKavanaugh #ConfirmKavanaughNOW#WalkAway",1,test,ami_binary_desc_4289
o-dang_ami_4290,"#UrbanDictionaryHasTaughtMe that I'm the BEST, FUNNIEST, MOST ATTRACTIVE girl EVER- until I get to the second page and apparently I'm a SKANK WHORE BITCH SLUT.",0,test,ami_binary_desc_4290
o-dang_ami_4291,<MENTION_1> you unfollowed me? Fuck you pussy,0,test,ami_binary_desc_4291
o-dang_ami_4292,"you ever just see a random woman on the street and want to choke slam her to the ground, pour gasoline in her cunt and light her on fire",1,test,ami_binary_desc_4292
o-dang_ami_4293,Have you ever felt like crying when you saw a Woman who's a victim of Rape #MeToo,0,test,ami_binary_desc_4293
o-dang_ami_4294,"guy: ""i want a girl who's smart. but i also want a girl who is a total and complete slut whore.""me: ""how bout a smart slutwhore?""",1,test,ami_binary_desc_4294
o-dang_ami_4295,Patton -Oswalt - Hollywood 'comedian' women enjoy rape <URL> #tcot #tlot #maga <URL>,0,test,ami_binary_desc_4295
o-dang_ami_4296,"<MENTION_1> Not really. If anything, in your case it's being too kind.I would use 'a low IQ, hysterical woman of zero talent.'",1,test,ami_binary_desc_4296
o-dang_ami_4297,<MENTION_1> They are the two most Hysterical women in the room,1,test,ami_binary_desc_4297
o-dang_ami_4298,"ANN COULTER IS RIGHT. BOOKER/HARRIS R BEHAVING LIKE A COUPLE HYSTERICAL WOMEN, EACH TRYING TO OUTDO THE OTHER.",1,test,ami_binary_desc_4298
o-dang_ami_4299,<MENTION_1> Are you pussy grabbing tonight??,0,test,ami_binary_desc_4299
o-dang_ami_4300,You call girls a hoe but youre a hoe too?? Lol stfu lame ass bitch,1,test,ami_binary_desc_4300
o-dang_ami_4301,I like ADULT WOMEN with BIG TITTIES. Who are OVER THE AGE OF CONSENT. Unlike Trump and Jeffrey Epstein who rape 13… <URL>,0,test,ami_binary_desc_4301
o-dang_ami_4302,"No room for full explanation here but regarding the hysterical women at the Kavanaugh hearing, the word hysteria is from a Greek word meaning wandering and disconnected uterus. There you have it.",1,test,ami_binary_desc_4302
o-dang_ami_4303,<MENTION_1> you are a hysterical woman,1,test,ami_binary_desc_4303
o-dang_ami_4304,"Another fucking piece of a crap. You have gone too far in chasing mirages, Kashmiri women do not sleep around with RSS men, you fucking cunt, there is no sanity left in you now. You must have heard that phrase. 'Langoor Ke haath angoor' this shit is similar.",1,test,ami_binary_desc_4304
o-dang_ami_4305,"<MENTION_1> Really mr. grab em by the pussy? Yes, you do talk like that and you werent elected. Your were instilled by russia. Stfu you moron. Youre going to prison, Traitor Tot.",0,test,ami_binary_desc_4305
o-dang_ami_4306,<MENTION_1> And I was the most hysterical woman while watching comedians tear you a new one at the roast of Rob Lowe!!! Hahahahaha Hysterical!!!,0,test,ami_binary_desc_4306
o-dang_ami_4307,"So far, war on drugs, foul words, woman shaming, martial law, rape joke, putang ina, lentek, fake news lang naririnig ko from duterte. 🙄",0,test,ami_binary_desc_4307
o-dang_ami_4308,"<MENTION_1> ,Hate to break it to you pussy man,but the only thing you're responsible for, is the destruction of this country. You might be able to fool the liberal sheep, but we're the Trump Party and we had your number in 2007. You are a worthless piece",0,test,ami_binary_desc_4308
o-dang_ami_4309,"<MENTION_1> The episode in which Ann Coulter mocks most hysterical woman as, literally, THE most hysterical woman.",1,test,ami_binary_desc_4309
