id,corpus,valence,dominance,arousal
182279,emobank,2.4,2.3,3.3
182280,emobank,2.75,2.63,3.12
182281,emobank,3.13,3.0,3.25
182282,emobank,3.0,3.0,3.57
182283,emobank,3.0,2.88,2.75
182284,emobank,3.0,3.1,2.9
182285,emobank,2.45,2.27,3.27
182286,emobank,2.2,3.0,3.4
182287,emobank,2.37,3.0,3.25
182288,emobank,3.57,3.0,3.29
182289,emobank,2.5,3.0,3.2
182290,emobank,2.7,3.0,2.9
182291,emobank,3.2,3.4,3.2
182292,emobank,3.1,2.9,2.6
182293,emobank,3.0,3.6,3.0
182294,emobank,3.1,3.3,2.8
182295,emobank,3.3,3.2,2.8
182296,emobank,3.2,3.2,3.3
182297,emobank,3.0,3.11,2.89
182298,emobank,2.67,2.89,3.0
182299,emobank,3.33,3.22,3.22
182300,emobank,3.0,3.0,3.0
182301,emobank,2.89,3.22,3.22
182302,emobank,3.2,2.7,3.0
182303,emobank,3.0,3.0,2.62
182304,emobank,3.4,3.1,2.9
182305,emobank,2.63,3.75,2.88
182306,emobank,2.86,3.14,3.0
182307,emobank,3.29,3.29,2.43
182308,emobank,3.0,3.0,2.62
182309,emobank,3.4,3.1,3.3
182310,emobank,3.8,2.8,3.2
182311,emobank,3.0,3.0,3.2
182312,emobank,3.0,3.14,3.0
182313,emobank,3.0,3.09,2.91
182314,emobank,3.0,3.0,2.9
182315,emobank,3.0,3.5,3.1
182316,emobank,3.1,3.0,3.0
182317,emobank,2.86,3.57,2.86
182318,emobank,3.0,3.0,2.9
182319,emobank,2.9,2.9,3.2
182320,emobank,3.0,3.0,2.88
182321,emobank,2.8,2.9,3.1
182322,emobank,3.0,3.1,3.2
182323,emobank,3.5,3.1,3.1
182324,emobank,4.11,2.89,3.67
182325,emobank,3.7,3.4,3.7
182326,emobank,3.18,2.91,2.91
182327,emobank,3.0,3.0,2.8
182328,emobank,3.0,3.2,2.5
182329,emobank,1.8,2.5,3.3
182330,emobank,2.3,2.5,3.6
182331,emobank,3.1,3.1,3.1
182332,emobank,3.2,3.2,3.3
182333,emobank,3.5,3.12,3.25
182334,emobank,2.7,3.1,3.4
182335,emobank,2.12,2.5,3.25
182336,emobank,3.1,3.1,3.1
182337,emobank,2.88,2.75,2.62
182338,emobank,3.0,3.12,2.62
182339,emobank,2.4,2.8,3.5
182340,emobank,2.0,3.0,3.37
182341,emobank,2.7,3.0,2.8
182342,emobank,3.4,3.1,3.1
182343,emobank,3.75,3.12,3.0
182344,emobank,3.0,2.75,3.0
182345,emobank,2.86,2.72,2.43
182346,emobank,2.9,2.9,2.9
182347,emobank,3.7,3.2,3.1
182348,emobank,2.4,3.4,3.6
182349,emobank,2.17,2.66,2.67
182350,emobank,3.38,3.38,3.25
182351,emobank,3.2,3.3,3.2
182352,emobank,2.9,2.9,2.8
182353,emobank,3.0,2.9,2.9
182354,emobank,3.0,3.0,3.25
182355,emobank,3.3,3.1,3.0
182356,emobank,2.6,3.1,3.2
182357,emobank,3.11,3.0,3.0
182358,emobank,3.2,3.1,3.3
182359,emobank,3.86,3.43,3.86
182360,emobank,3.62,3.12,3.62
182361,emobank,2.7,3.2,2.7
182362,emobank,3.8,3.3,3.5
182363,emobank,3.67,3.33,2.89
182364,emobank,3.22,3.11,3.11
182365,emobank,3.33,2.89,3.44
182366,emobank,3.37,3.75,3.0
182367,emobank,2.6,2.8,3.0
182368,emobank,3.0,3.1,3.0
182369,emobank,3.4,3.2,3.0
182370,emobank,3.45,3.18,3.09
182371,emobank,3.2,3.1,3.2
182372,emobank,3.18,2.82,3.27
182373,emobank,3.0,2.88,3.0
182374,emobank,3.12,3.12,3.12
182375,emobank,3.2,3.3,3.1
182376,emobank,3.1,3.1,2.7
182377,emobank,3.1,3.0,3.1
182378,emobank,2.29,3.0,2.86
182379,emobank,3.1,3.2,2.9
182380,emobank,2.9,3.2,2.8
182381,emobank,2.9,3.1,3.0
182382,emobank,2.88,3.0,3.12
182383,emobank,3.0,3.29,2.57
182384,emobank,1.88,2.75,3.5
182385,emobank,3.0,3.0,3.0
182386,emobank,2.89,2.78,3.0
182387,emobank,2.25,3.0,3.25
182388,emobank,2.3,2.9,3.1
182389,emobank,1.7,2.9,3.9
182390,emobank,2.3,3.0,3.1
182391,emobank,3.0,3.3,3.2
182392,emobank,3.0,3.57,3.14
182393,emobank,3.22,3.22,3.0
182394,emobank,3.0,3.1,3.3
182395,emobank,2.78,2.78,3.11
182396,emobank,3.0,3.29,3.29
182397,emobank,2.6,3.1,3.3
182398,emobank,3.29,3.29,3.43
182399,emobank,3.63,3.37,3.5
182400,emobank,3.14,3.0,3.0
182401,emobank,3.09,3.0,2.82
182402,emobank,3.1,3.0,3.1
182403,emobank,3.3,3.0,3.0
182404,emobank,3.4,3.2,3.0
182405,emobank,3.2,2.9,2.8
182406,emobank,3.2,3.0,3.2
182407,emobank,3.33,3.33,3.33
182408,emobank,2.4,3.2,3.8
182409,emobank,2.9,3.0,2.8
182410,emobank,3.0,3.62,2.88
182411,emobank,3.0,3.0,2.9
182412,emobank,3.2,3.2,2.9
182413,emobank,2.7,2.9,3.1
182414,emobank,3.6,3.1,3.1
182415,emobank,3.1,3.2,3.1
182416,emobank,2.9,3.0,3.0
182417,emobank,3.1,3.2,3.0
182418,emobank,2.8,3.1,2.8
182419,emobank,3.0,3.0,2.89
182420,emobank,3.0,3.0,2.8
182421,emobank,2.91,3.0,2.82
182422,emobank,3.0,3.1,2.7
182423,emobank,3.1,3.0,2.5
182424,emobank,1.91,2.45,3.09
182425,emobank,3.0,2.9,2.8
182426,emobank,3.12,3.0,3.0
182427,emobank,2.73,2.91,3.27
182428,emobank,3.0,3.2,3.0
182429,emobank,2.8,3.2,3.0
182430,emobank,3.0,3.0,2.78
182431,emobank,3.0,3.0,3.0
182432,emobank,3.0,3.0,3.0
182433,emobank,2.89,3.11,2.89
182434,emobank,1.9,2.6,3.6
182435,emobank,3.2,3.0,3.0
182436,emobank,2.4,3.0,2.6
182437,emobank,3.0,3.0,2.9
182438,emobank,3.0,3.14,2.86
182439,emobank,3.43,3.14,3.29
182440,emobank,3.0,3.0,2.89
182441,emobank,3.0,3.1,2.5
182442,emobank,3.14,2.86,3.0
182443,emobank,3.0,3.0,3.1
182444,emobank,3.44,3.11,3.44
182445,emobank,4.0,3.33,3.22
182446,emobank,2.9,3.0,2.9
182447,emobank,3.2,3.0,3.0
182448,emobank,3.0,3.0,2.78
182449,emobank,3.0,2.9,3.1
182450,emobank,2.6,3.1,3.2
182451,emobank,2.62,2.75,2.63
182452,emobank,3.22,3.22,2.78
182453,emobank,2.8,3.2,3.0
182454,emobank,3.6,3.3,2.9
182455,emobank,3.0,3.4,3.4
182456,emobank,3.1,3.0,2.8
182457,emobank,3.0,3.1,3.3
182458,emobank,2.75,3.0,2.75
182459,emobank,3.38,2.88,2.75
182460,emobank,2.6,3.0,3.2
182461,emobank,2.6,2.8,3.3
182462,emobank,2.8,2.7,3.2
182463,emobank,2.7,2.9,3.1
182464,emobank,2.67,2.89,3.11
182465,emobank,2.7,3.1,3.1
182466,emobank,3.12,3.12,2.88
182467,emobank,2.5,3.38,3.12
182468,emobank,3.33,3.0,3.0
182469,emobank,3.1,3.2,2.9
182470,emobank,3.1,3.1,3.0
182471,emobank,2.91,3.09,2.91
182472,emobank,3.0,3.0,3.0
182473,emobank,3.0,3.2,3.0
182474,emobank,3.2,3.1,2.8
182475,emobank,3.0,3.33,3.0
182476,emobank,3.0,2.89,2.78
182477,emobank,2.9,3.4,3.2
182478,emobank,2.4,2.9,3.0
182479,emobank,2.5,3.0,3.1
182480,emobank,2.8,3.3,3.2
182481,emobank,2.5,3.38,3.12
182482,emobank,3.0,3.0,3.0
182483,emobank,2.6,2.8,2.7
182484,emobank,3.2,3.1,3.0
182485,emobank,3.1,3.2,2.9
182486,emobank,2.89,3.11,2.67
182487,emobank,3.0,2.9,3.0
182488,emobank,3.4,3.3,3.1
182489,emobank,3.12,3.37,2.88
182490,emobank,3.0,3.0,2.64
182491,emobank,2.7,3.1,2.8
182492,emobank,3.1,3.3,2.8
182493,emobank,3.3,3.2,2.7
182494,emobank,2.8,3.1,3.0
182495,emobank,3.44,3.44,3.33
182496,emobank,3.0,3.09,2.64
182497,emobank,3.14,3.14,3.0
182498,emobank,2.44,3.33,3.33
182499,emobank,3.0,3.3,3.1
182500,emobank,3.0,3.1,2.9
182501,emobank,3.0,3.1,2.8
182502,emobank,2.8,3.1,3.0
182503,emobank,2.5,3.1,2.9
182504,emobank,2.82,3.64,3.09
182505,emobank,2.8,3.1,3.1
182506,emobank,2.5,2.75,3.0
182507,emobank,2.38,3.0,3.0
182508,emobank,2.8,2.9,3.1
182509,emobank,2.9,3.1,2.8
182510,emobank,3.67,3.11,3.0
182511,emobank,2.56,2.89,2.78
182512,emobank,2.64,2.73,3.09
182513,emobank,2.7,3.0,3.0
182514,emobank,2.75,3.25,3.25
182515,emobank,2.29,3.0,3.57
182516,emobank,3.1,3.1,3.1
182517,emobank,3.5,3.1,3.0
182518,emobank,3.0,2.9,2.6
182519,emobank,3.0,3.11,2.89
182520,emobank,3.12,3.12,2.88
182521,emobank,2.89,2.89,2.89
182522,emobank,3.1,3.1,3.0
182523,emobank,2.8,3.1,2.8
182524,emobank,3.5,3.3,3.3
182525,emobank,3.5,3.3,3.4
182526,emobank,3.2,3.1,3.1
182527,emobank,3.0,3.0,2.78
182528,emobank,3.1,3.0,2.9
182529,emobank,3.0,3.0,2.8
182530,emobank,1.7,3.1,3.6
182531,emobank,2.6,3.0,3.1
182532,emobank,3.1,2.9,2.7
182533,emobank,3.11,3.33,3.11
182534,emobank,4.37,3.18,4.37
182535,emobank,3.1,2.9,2.9
182536,emobank,3.0,3.0,2.8
182537,emobank,3.43,3.14,3.0
182538,emobank,2.25,2.62,3.12
182539,emobank,2.89,3.11,3.0
182540,emobank,3.38,3.0,3.25
182541,emobank,2.9,3.0,3.0
182542,emobank,3.7,3.5,3.5
182543,emobank,3.0,2.9,3.0
182544,emobank,3.4,3.2,2.9
182545,emobank,3.37,3.12,3.37
182546,emobank,3.43,2.86,3.29
182547,emobank,3.0,3.29,3.0
182548,emobank,2.88,2.88,3.25
182549,emobank,2.4,3.3,3.5
182550,emobank,1.88,3.38,4.12
182551,emobank,2.7,3.0,3.2
182552,emobank,2.4,3.0,3.2
182553,emobank,3.0,3.0,2.88
182554,emobank,2.7,3.1,3.0
182555,emobank,3.1,2.9,2.7
182556,emobank,2.33,3.22,3.0
182557,emobank,3.0,3.0,3.0
182558,emobank,3.0,3.4,3.1
182559,emobank,3.0,3.0,3.57
182560,emobank,2.8,3.4,3.0
182561,emobank,2.38,3.63,3.5
182562,emobank,2.7,3.3,3.4
182563,emobank,2.9,3.0,3.0
182564,emobank,3.0,3.0,2.86
182565,emobank,3.1,3.0,3.2
182566,emobank,3.0,3.12,2.88
182567,emobank,2.7,2.7,3.2
182568,emobank,3.0,3.38,2.75
182569,emobank,2.5,2.7,2.9
182570,emobank,2.4,3.3,3.1
182571,emobank,2.6,3.0,2.9
182572,emobank,3.0,2.83,3.83
182573,emobank,2.9,3.0,3.0
182574,emobank,2.9,2.7,2.9
182575,emobank,2.9,2.9,3.0
182576,emobank,3.2,3.0,3.0
182577,emobank,3.0,3.0,2.9
182578,emobank,3.0,2.9,2.9
182579,emobank,2.75,2.88,3.12
182580,emobank,3.14,3.14,3.0
182581,emobank,2.9,3.1,2.8
182582,emobank,2.5,3.0,3.0
182583,emobank,2.89,3.33,3.0
182584,emobank,3.25,3.38,2.88
182585,emobank,3.2,3.3,3.2
182586,emobank,2.9,3.2,3.2
182587,emobank,3.0,3.29,3.29
182588,emobank,3.43,3.14,3.43
182589,emobank,3.64,3.37,4.09
182590,emobank,2.9,2.7,2.6
182591,emobank,2.7,2.9,2.9
182592,emobank,3.0,3.0,3.0
182593,emobank,2.0,3.7,3.3
182594,emobank,2.75,2.88,3.12
182595,emobank,3.3,3.2,2.9
182596,emobank,3.12,3.12,3.12
182597,emobank,3.75,3.5,3.5
182598,emobank,3.5,3.25,3.13
182599,emobank,3.11,3.11,3.11
182600,emobank,2.78,3.11,3.0
182601,emobank,4.11,3.0,4.0
182602,emobank,2.8,3.0,3.0
182603,emobank,3.56,3.22,3.44
182604,emobank,3.27,3.36,2.82
182605,emobank,3.29,3.29,3.14
182606,emobank,3.2,3.3,3.2
182607,emobank,3.25,3.12,3.5
182608,emobank,3.2,3.6,3.2
182609,emobank,2.78,3.0,3.11
182610,emobank,3.3,3.1,3.1
182611,emobank,3.33,3.33,3.33
182612,emobank,3.0,3.2,3.2
182613,emobank,2.82,3.09,3.64
182614,emobank,3.4,3.4,3.4
182615,emobank,3.18,3.27,2.82
182616,emobank,3.12,2.87,3.12
182617,emobank,3.18,3.0,3.09
182618,emobank,3.5,3.37,2.88
182619,emobank,3.2,3.1,3.2
182620,emobank,2.88,2.88,3.0
182621,emobank,3.5,3.1,3.2
182622,emobank,2.0,2.9,3.2
182623,emobank,3.1,3.1,3.1
182624,emobank,2.9,3.1,2.9
182625,emobank,2.73,2.82,3.46
182626,emobank,2.0,2.89,3.22
182627,emobank,2.6,2.9,3.0
182628,emobank,3.0,3.25,2.75
182629,emobank,3.6,3.3,3.3
182630,emobank,3.0,3.0,3.14
182631,emobank,2.9,3.2,2.7
182632,emobank,2.6,2.7,2.8
182633,emobank,3.0,3.1,3.1
182634,emobank,2.33,3.11,3.33
182635,emobank,2.5,2.7,3.0
182636,emobank,3.0,3.3,3.0
182637,emobank,2.72,2.86,3.28
182638,emobank,2.38,2.88,3.0
182639,emobank,2.75,2.88,3.0
182640,emobank,2.5,3.0,2.9
182641,emobank,3.09,2.91,2.73
182642,emobank,2.9,3.3,3.6
182643,emobank,2.9,2.9,2.6
182644,emobank,4.0,3.0,3.5
182645,emobank,2.2,2.8,3.1
182646,emobank,3.0,3.17,2.5
182647,emobank,3.0,3.0,2.8
182648,emobank,3.4,3.0,3.4
182649,emobank,2.4,3.4,3.3
182650,emobank,3.0,3.0,2.63
182651,emobank,3.0,3.1,2.8
182652,emobank,2.8,2.9,3.2
182653,emobank,3.0,3.0,2.4
182654,emobank,3.1,3.1,2.9
182655,emobank,2.88,2.88,3.0
182656,emobank,3.0,3.0,2.7
182657,emobank,2.8,3.1,3.1
182658,emobank,3.0,3.2,2.8
182659,emobank,3.0,3.1,2.9
182660,emobank,2.6,2.5,3.0
182661,emobank,3.0,3.0,2.4
182662,emobank,2.7,3.2,3.1
182663,emobank,2.43,3.29,3.57
182664,emobank,2.6,3.2,3.3
182665,emobank,2.8,2.9,2.9
182666,emobank,3.1,2.9,3.0
182667,emobank,3.0,3.09,2.73
182668,emobank,3.0,3.0,3.0
182669,emobank,3.0,3.2,3.2
182670,emobank,3.0,3.0,2.8
182671,emobank,3.25,3.0,2.88
182672,emobank,3.6,3.4,3.7
182673,emobank,3.0,3.0,3.0
182674,emobank,2.83,3.0,2.83
182675,emobank,3.0,2.9,2.8
182676,emobank,2.7,3.2,2.7
182677,emobank,2.43,2.43,2.86
182678,emobank,2.86,3.14,3.0
182679,emobank,2.67,2.78,3.11
182680,emobank,3.0,3.12,3.0
182681,emobank,3.22,3.22,3.0
182682,emobank,3.0,3.0,3.0
182683,emobank,3.3,3.2,3.3
182684,emobank,3.8,3.2,3.2
182685,emobank,3.0,3.0,2.75
182686,emobank,3.8,3.5,3.5
182687,emobank,3.57,3.43,3.57
182688,emobank,3.45,2.91,3.09
182689,emobank,3.2,3.1,3.1
182690,emobank,3.3,3.3,3.3
182691,emobank,3.0,2.9,3.1
182692,emobank,3.0,3.1,2.9
182693,emobank,3.0,3.0,3.0
182694,emobank,2.9,3.0,3.0
182695,emobank,2.89,2.89,3.0
182696,emobank,2.86,2.71,3.0
182697,emobank,3.1,3.4,3.1
182698,emobank,3.0,2.9,2.8
182699,emobank,3.1,3.0,3.3
182700,emobank,3.0,2.9,2.8
182701,emobank,3.0,3.0,2.8
182702,emobank,3.0,3.12,3.0
182703,emobank,2.3,3.3,3.5
182704,emobank,2.9,3.0,3.1
182705,emobank,3.2,3.1,2.7
182706,emobank,2.3,3.6,2.8
182707,emobank,2.8,2.8,3.0
182708,emobank,3.88,3.5,3.5
182709,emobank,2.89,2.89,2.78
182710,emobank,2.8,3.2,3.2
182711,emobank,3.0,2.75,2.75
182712,emobank,3.1,2.9,3.1
182713,emobank,2.91,2.82,2.91
182714,emobank,3.33,3.44,3.56
182715,emobank,3.0,2.8,2.6
182716,emobank,4.0,3.38,3.88
182717,emobank,3.6,3.2,3.3
182718,emobank,3.3,3.1,3.1
182719,emobank,3.0,3.0,3.1
182720,emobank,3.0,3.0,3.12
182721,emobank,3.0,2.9,2.7
182722,emobank,3.0,3.0,3.0
182723,emobank,3.0,3.0,2.78
182724,emobank,3.0,3.12,3.0
182725,emobank,3.1,3.0,3.1
182726,emobank,3.12,2.88,2.62
182727,emobank,3.1,3.1,3.1
182728,emobank,2.9,3.0,2.9
182729,emobank,3.2,3.2,3.0
182730,emobank,2.83,3.0,3.0
182731,emobank,3.0,3.0,2.9
182732,emobank,3.56,3.44,3.44
182733,emobank,3.18,3.09,3.0
182734,emobank,4.0,3.14,3.86
182735,emobank,2.8,2.7,3.2
182736,emobank,4.6,3.7,4.3
182737,emobank,3.0,3.0,3.0
182738,emobank,3.0,3.2,3.2
182739,emobank,3.0,3.2,3.0
182740,emobank,3.44,3.11,3.11
182741,emobank,3.14,3.0,2.86
182742,emobank,3.4,3.2,3.4
182743,emobank,3.3,3.1,3.4
182744,emobank,3.0,3.0,2.8
182745,emobank,2.83,3.17,2.83
182746,emobank,3.3,3.2,2.6
182747,emobank,3.25,3.12,3.25
182748,emobank,3.28,3.28,3.0
182749,emobank,2.9,2.8,2.7
182750,emobank,3.5,3.1,3.4
182751,emobank,3.38,3.0,3.25
182752,emobank,3.1,3.0,2.9
182753,emobank,3.11,3.11,3.0
182754,emobank,3.6,3.5,3.2
182755,emobank,3.4,3.2,3.2
182756,emobank,3.5,3.0,3.12
182757,emobank,3.5,3.2,3.4
182758,emobank,3.0,3.0,2.6
182759,emobank,3.0,2.9,3.0
182760,emobank,3.25,3.0,3.12
182761,emobank,3.6,3.3,3.7
182762,emobank,3.11,3.11,3.22
182763,emobank,3.2,2.9,3.0
182764,emobank,3.63,3.45,3.63
182765,emobank,3.0,2.7,2.8
182766,emobank,3.12,3.38,3.25
182767,emobank,3.37,3.12,3.5
182768,emobank,4.12,3.25,3.75
182769,emobank,3.2,3.1,3.2
182770,emobank,3.0,3.22,3.0
182771,emobank,3.71,3.14,3.71
182772,emobank,3.0,3.0,2.71
182773,emobank,3.2,3.1,3.1
182774,emobank,3.0,3.29,3.0
182775,emobank,3.1,2.9,2.9
182776,emobank,2.0,2.78,3.44
182777,emobank,2.8,3.2,3.1
182778,emobank,3.0,3.1,3.0
182779,emobank,2.9,3.3,2.4
182780,emobank,3.8,3.9,3.6
182781,emobank,3.4,3.3,3.4
182782,emobank,3.2,2.9,2.9
182783,emobank,3.3,3.2,3.2
182784,emobank,3.38,3.63,3.38
182785,emobank,3.56,3.11,3.44
182786,emobank,3.33,3.5,2.83
182787,emobank,3.6,3.2,3.3
182788,emobank,3.9,3.4,3.4
182789,emobank,3.3,3.1,3.3
182790,emobank,3.0,3.1,3.1
182791,emobank,3.67,3.67,3.33
182792,emobank,3.4,3.3,3.4
182793,emobank,3.37,3.36,3.09
182794,emobank,3.33,3.44,3.11
182795,emobank,3.14,3.0,3.0
182796,emobank,3.2,3.0,2.8
182797,emobank,3.1,3.1,2.9
182798,emobank,3.5,3.2,3.2
182799,emobank,3.1,3.0,2.9
182800,emobank,3.33,3.11,3.44
182801,emobank,3.33,3.33,3.11
182802,emobank,3.2,3.1,2.8
182803,emobank,3.0,3.1,2.7
182804,emobank,3.43,3.43,3.43
182805,emobank,3.1,3.1,3.1
182806,emobank,3.0,2.9,2.9
182807,emobank,3.0,3.0,2.55
182808,emobank,2.73,3.09,2.91
182809,emobank,3.1,3.1,3.1
182810,emobank,3.0,3.2,2.8
182811,emobank,2.86,3.14,2.71
182812,emobank,3.1,3.1,3.1
182813,emobank,3.0,3.14,3.0
182814,emobank,3.0,2.88,3.0
182815,emobank,3.0,3.1,2.8
182816,emobank,2.5,2.6,2.9
182817,emobank,3.1,2.9,3.0
182818,emobank,3.1,3.1,3.0
182819,emobank,2.6,3.0,2.8
182820,emobank,2.8,3.0,2.5
182821,emobank,3.0,3.0,3.0
182822,emobank,3.14,3.14,2.86
182823,emobank,3.22,3.33,3.11
182824,emobank,3.17,3.17,2.66
182825,emobank,3.1,3.3,2.9
182826,emobank,3.22,3.11,3.0
182827,emobank,2.9,2.9,2.9
182828,emobank,3.12,3.0,3.12
182829,emobank,3.0,3.0,2.88
182830,emobank,3.1,3.0,2.8
182831,emobank,2.8,3.3,2.5
182832,emobank,3.29,3.29,3.14
182833,emobank,3.0,3.0,3.13
182834,emobank,3.2,3.2,3.1
182835,emobank,3.0,2.56,2.78
182836,emobank,3.2,3.2,3.2
182837,emobank,3.0,2.9,2.9
182838,emobank,2.91,2.82,2.82
182839,emobank,3.29,3.29,2.71
182840,emobank,3.5,3.2,3.1
182841,emobank,3.1,3.1,2.9
182842,emobank,2.71,3.14,2.72
182843,emobank,3.0,2.78,2.67
182844,emobank,3.09,3.18,2.82
182845,emobank,3.2,2.9,3.1
182846,emobank,3.1,3.0,3.1
182847,emobank,3.0,3.14,2.71
182848,emobank,3.4,3.3,3.2
182849,emobank,2.9,2.9,3.3
182850,emobank,3.1,3.1,3.0
182851,emobank,3.3,3.3,3.1
182852,emobank,3.5,3.3,2.7
182853,emobank,3.0,3.0,2.8
182854,emobank,2.88,3.25,2.88
182855,emobank,3.0,3.12,2.87
182856,emobank,3.22,3.22,3.0
182857,emobank,2.86,3.0,2.29
182858,emobank,3.0,3.0,3.0
182859,emobank,3.5,3.1,3.1
182860,emobank,3.3,2.8,2.7
182861,emobank,2.9,3.0,3.0
182862,emobank,3.0,2.9,2.9
182863,emobank,3.1,3.2,3.1
182864,emobank,3.3,3.4,3.3
182865,emobank,2.67,2.89,2.78
182866,emobank,3.0,3.4,2.9
182867,emobank,3.4,3.2,3.3
182868,emobank,3.89,3.78,3.44
182869,emobank,3.0,3.1,2.7
182870,emobank,3.11,2.89,2.67
182871,emobank,3.2,3.1,3.0
182872,emobank,3.0,3.0,3.0
182873,emobank,3.1,2.9,3.1
182874,emobank,3.0,3.1,3.1
182875,emobank,3.1,3.2,2.8
182876,emobank,3.0,3.0,3.0
182877,emobank,3.0,3.0,2.9
182878,emobank,2.89,2.89,2.78
182879,emobank,2.9,3.1,3.0
182880,emobank,3.0,3.1,3.0
182881,emobank,3.22,3.11,3.0
182882,emobank,3.1,3.1,3.1
182883,emobank,2.8,3.0,3.1
182884,emobank,3.0,3.0,2.8
182885,emobank,2.8,3.1,3.0
182886,emobank,3.0,3.1,2.9
182887,emobank,2.8,3.1,3.0
182888,emobank,3.0,3.1,3.0
182889,emobank,2.8,2.9,3.2
182890,emobank,2.78,2.89,2.89
182891,emobank,2.8,3.1,2.9
182892,emobank,2.7,3.0,3.0
182893,emobank,2.5,2.88,2.88
182894,emobank,3.1,3.2,2.7
182895,emobank,3.1,3.2,2.9
182896,emobank,2.83,3.17,2.67
182897,emobank,3.0,2.9,2.7
182898,emobank,3.0,3.1,3.0
182899,emobank,2.6,3.0,2.9
182900,emobank,2.44,2.89,3.0
182901,emobank,3.0,2.9,2.9
182902,emobank,3.18,3.18,2.91
182903,emobank,2.75,3.17,2.83
182904,emobank,3.4,3.2,3.3
182905,emobank,3.0,3.14,3.14
182906,emobank,3.0,3.0,2.62
182907,emobank,3.11,3.33,3.0
182908,emobank,3.1,3.0,2.6
182909,emobank,3.1,3.0,3.1
182910,emobank,3.0,3.0,3.0
182911,emobank,2.7,2.6,2.9
182912,emobank,3.1,3.0,3.1
182913,emobank,2.7,2.6,2.6
182914,emobank,2.67,2.78,3.0
182915,emobank,2.22,3.0,3.0
182916,emobank,3.0,3.0,2.9
182917,emobank,2.89,3.0,2.78
182918,emobank,3.0,3.0,2.86
182919,emobank,3.0,3.0,3.0
182920,emobank,3.3,3.4,3.2
182921,emobank,2.8,3.2,2.6
182922,emobank,3.0,3.12,2.88
182923,emobank,2.45,2.55,3.18
182924,emobank,2.78,3.0,2.89
182925,emobank,3.12,3.0,2.88
182926,emobank,2.5,2.8,2.9
182927,emobank,3.29,3.29,3.43
182928,emobank,3.0,3.3,3.2
182929,emobank,3.1,2.9,2.8
182930,emobank,3.0,3.14,2.86
182931,emobank,2.9,3.1,2.9
182932,emobank,3.11,3.0,3.22
182933,emobank,3.0,3.0,2.8
182934,emobank,3.0,3.0,3.0
182935,emobank,3.0,3.0,2.6
182936,emobank,3.0,2.8,2.6
182937,emobank,2.8,3.0,3.2
182938,emobank,2.9,3.3,3.2
182939,emobank,2.89,3.11,2.78
182940,emobank,3.2,3.2,3.0
182941,emobank,3.0,3.1,2.8
182942,emobank,3.0,3.0,2.9
182943,emobank,3.6,3.4,3.7
182944,emobank,2.91,3.18,2.82
182945,emobank,2.8,3.0,3.0
182946,emobank,3.0,3.0,2.7
182947,emobank,3.2,3.3,3.2
182948,emobank,2.78,3.33,2.89
182949,emobank,3.3,3.4,3.2
182950,emobank,3.2,3.1,3.1
182951,emobank,3.3,3.4,3.1
182952,emobank,3.1,3.1,3.1
182953,emobank,3.0,3.12,2.88
182954,emobank,3.1,3.2,2.9
182955,emobank,3.1,2.9,2.7
182956,emobank,3.1,2.9,2.7
182957,emobank,3.0,3.1,2.9
182958,emobank,2.88,3.38,3.0
182959,emobank,3.0,2.88,2.88
182960,emobank,3.22,3.44,3.11
182961,emobank,3.5,3.5,3.37
182962,emobank,2.8,2.8,3.0
182963,emobank,3.0,2.9,2.7
182964,emobank,3.0,3.2,2.9
182965,emobank,3.0,3.0,2.62
182966,emobank,3.38,3.12,3.38
182967,emobank,3.0,3.0,3.0
182968,emobank,2.9,2.9,3.1
182969,emobank,3.11,3.0,2.89
182970,emobank,3.0,3.12,3.0
182971,emobank,3.1,3.2,3.1
182972,emobank,3.0,2.9,2.9
182973,emobank,3.1,3.1,3.0
182974,emobank,3.0,3.2,3.0
182975,emobank,2.6,3.0,2.8
182976,emobank,2.8,2.8,3.0
182977,emobank,3.0,3.25,2.75
182978,emobank,2.8,3.1,2.8
182979,emobank,2.8,3.1,3.0
182980,emobank,3.0,3.0,3.0
182981,emobank,3.2,3.0,3.3
182982,emobank,3.3,3.0,2.7
182983,emobank,3.1,3.1,3.0
182984,emobank,3.12,3.12,3.0
182985,emobank,2.9,2.6,3.0
182986,emobank,2.7,2.9,2.9
182987,emobank,3.0,3.17,2.83
182988,emobank,3.0,3.2,3.0
182989,emobank,3.0,3.0,2.78
182990,emobank,3.0,3.0,2.8
182991,emobank,3.0,3.1,3.0
182992,emobank,3.0,3.0,2.8
182993,emobank,3.1,3.2,3.1
182994,emobank,3.2,3.1,3.1
182995,emobank,3.0,2.8,2.4
182996,emobank,3.0,2.9,2.6
182997,emobank,2.78,3.0,3.0
182998,emobank,3.0,3.0,2.9
182999,emobank,3.2,3.1,3.2
183000,emobank,2.4,2.9,3.0
183001,emobank,2.5,2.75,3.12
183002,emobank,3.0,3.1,3.1
183003,emobank,2.9,3.0,3.0
183004,emobank,3.0,3.0,2.64
183005,emobank,2.9,2.6,2.9
183006,emobank,2.8,2.9,2.9
183007,emobank,3.29,3.14,3.14
183008,emobank,3.0,3.1,3.0
183009,emobank,3.0,3.1,3.0
183010,emobank,2.73,2.64,3.18
183011,emobank,3.0,3.0,3.0
183012,emobank,3.1,3.2,2.9
183013,emobank,3.14,3.0,2.71
